tahun,provinsi,komoditas,supply_ton,demand_ton,gap_ton,mapping_type,data_quality,forecast_supported,optimizer_mode,supply_index,demand_index
2024,Jawa Barat,Beras Medium II,4981868.86,,,exact,partial_supply,True,supply_only,0.8265472320107469,
2024,Jawa Tengah,Beras Medium II,5113021.6,,,exact,partial_supply,True,supply_only,0.8483070301610217,
2024,Jawa Timur,Beras Medium II,5352936.04,,,exact,partial_supply,True,supply_only,0.8881116868364085,
2024,Kalimantan Barat,Beras Medium II,452439.81,,,exact,partial_supply,True,supply_only,0.07506112608576469,
2024,Kalimantan Selatan,Beras Medium II,609172.41,,,exact,partial_supply,True,supply_only,0.10106492699429155,
2024,Kalimantan Tengah,Beras Medium II,217495.56,,,exact,partial_supply,True,supply_only,0.0360810829957939,
2024,Kalimantan Timur,Beras Medium II,145209.36,,,exact,partial_supply,True,supply_only,0.024087943385821545,
2024,Kalimantan Utara,Beras Medium II,17832.41,,,exact,partial_supply,True,supply_only,0.0029545936670305776,
2024,Kepulauan Bangka Belitung,Beras Medium II,45930.55,,,exact,partial_supply,True,supply_only,0.00761640900385211,
2024,Kepulauan Riau,Beras Medium II,174.59,,,exact,partial_supply,True,supply_only,2.4951488194755603e-05,
2024,Lampung,Beras Medium II,1604614.06,,,exact,partial_supply,True,supply_only,0.2662205262930683,
2024,Maluku,Beras Medium II,51031.04,,,exact,partial_supply,True,supply_only,0.008462640907718517,
2024,Maluku Utara,Beras Medium II,17478.19,,,exact,partial_supply,True,supply_only,0.0028958243595743217,
2024,Nusa Tenggara Barat,Beras Medium II,827788.45,,,exact,partial_supply,True,supply_only,0.13733592600515807,
2024,Nusa Tenggara Timur,Beras Medium II,414576.01,,,exact,partial_supply,True,supply_only,0.06877907170243744,
2024,Papua,Beras Medium II,2632.19,,,exact,partial_supply,True,supply_only,0.00043269653365942323,
2024,Papua Barat,Beras Medium II,12455.13,,,exact,partial_supply,True,supply_only,0.0020624390128654376,
2024,Papua Barat Daya,Beras Medium II,594.02,,,exact,partial_supply,True,supply_only,9.453990958930536e-05,
2024,Papua Pegunungan,Beras Medium II,24.2,,,exact,partial_supply,True,supply_only,0.0,
2024,Papua Selatan,Beras Medium II,124355.12,,,exact,partial_supply,True,supply_only,0.02062797714358071,
2024,Papua Tengah,Beras Medium II,3467.26,,,exact,partial_supply,True,supply_only,0.000571244570409171,
2024,Riau,Beras Medium II,127438.73,,,exact,partial_supply,True,supply_only,0.021139584687381696,
2024,Sulawesi Barat,Beras Medium II,183138.8,,,exact,partial_supply,True,supply_only,0.03038088822519711,
2024,Sulawesi Selatan,Beras Medium II,2764990.01,,,exact,partial_supply,True,supply_only,0.4587406859971929,
2024,Sulawesi Tengah,Beras Medium II,449754.96,,,exact,partial_supply,True,supply_only,0.07461567756472148,
2024,Sulawesi Tenggara,Beras Medium II,319205.15,,,exact,partial_supply,True,supply_only,0.05295591266650627,
2024,Sulawesi Utara,Beras Medium II,153483.66,,,exact,partial_supply,True,supply_only,0.025460748085401746,
2024,Sumatera Barat,Beras Medium II,785425.72,,,exact,partial_supply,True,supply_only,0.13030744567074343,
2024,Sumatera Selatan,Beras Medium II,1670744.56,,,exact,partial_supply,True,supply_only,0.2771923621203393,
2024,Sumatera Utara,Beras Medium II,1264752.48,,,exact,partial_supply,True,supply_only,0.20983345134645626,
2025,Aceh,Beras Medium II,930489.0,,,exact,partial_supply,True,supply_only,0.1543751677161755,
2025,Bali,Beras Medium II,331531.0,,,exact,partial_supply,True,supply_only,0.05500091765862893,
2025,Banten,Beras Medium II,1010357.0,,,exact,partial_supply,True,supply_only,0.16762621804624225,
2025,Bengkulu,Beras Medium II,153533.0,,,exact,partial_supply,True,supply_only,0.025468934177745182,
2025,DI Yogyakarta,Beras Medium II,311000.0,,,exact,partial_supply,True,supply_only,0.05159458077368627,
2025,DKI Jakarta,Beras Medium II,877.0,,,exact,partial_supply,True,supply_only,0.00014148965444835145,
2025,Gorontalo,Beras Medium II,156995.0,,,exact,partial_supply,True,supply_only,0.026043321119232275,
2025,Jambi,Beras Medium II,212757.0,,,exact,partial_supply,True,supply_only,0.03529489958000734,
2025,Jawa Barat,Beras Medium II,5905710.0,,,exact,partial_supply,True,supply_only,0.9798234558191088,
2025,Jawa Tengah,Beras Medium II,5350386.0,,,exact,partial_supply,True,supply_only,0.8876886048964114,
2025,Jawa Timur,Beras Medium II,6027320.0,,,exact,partial_supply,True,supply_only,1.0,
2025,Kalimantan Barat,Beras Medium II,448325.0,,,exact,partial_supply,True,supply_only,0.07437843020745721,
2025,Kalimantan Selatan,Beras Medium II,697788.0,,,exact,partial_supply,True,supply_only,0.11576730645939097,
2025,Kalimantan Tengah,Beras Medium II,198061.0,,,exact,partial_supply,True,supply_only,0.03285665853665254,
2025,Kalimantan Timur,Beras Medium II,157555.0,,,exact,partial_supply,True,supply_only,0.026136231774123313,
2025,Kalimantan Utara,Beras Medium II,22550.0,,,exact,partial_supply,True,supply_only,0.0037372979106152383,
2025,Kepulauan Bangka Belitung,Beras Medium II,38115.0,,,exact,partial_supply,True,supply_only,0.00631971638093488,
2025,Kepulauan Riau,Beras Medium II,394.0,,,exact,partial_supply,True,supply_only,6.135421460483158e-05,
2025,Lampung,Beras Medium II,1869782.0,,,exact,partial_supply,True,supply_only,0.3102150387243314,
2025,Maluku,Beras Medium II,58139.0,,,exact,partial_supply,True,supply_only,0.009641935940824409,
2025,Maluku Utara,Beras Medium II,12670.0,,,exact,partial_supply,True,supply_only,0.0020980884993233614,
2025,Nusa Tenggara Barat,Beras Medium II,973144.0,,,exact,partial_supply,True,supply_only,0.16145213911684905,
2025,Nusa Tenggara Timur,Beras Medium II,567178.0,,,exact,partial_supply,True,supply_only,0.0940975553248938,
2025,Papua,Beras Medium II,1061.0,,,exact,partial_supply,True,supply_only,0.00017201744105540664,
2025,Papua Barat,Beras Medium II,8031.0,,,exact,partial_supply,True,supply_only,0.001328423270681356,
2025,Papua Barat Daya,Beras Medium II,499.0,,,exact,partial_supply,True,supply_only,7.877496239690112e-05,
2025,Papua Pegunungan,Beras Medium II,198.0,,,exact,partial_supply,True,supply_only,2.8835485392968438e-05,
2025,Papua Selatan,Beras Medium II,207007.0,,,exact,partial_supply,True,supply_only,0.03434090624853686,
2025,Papua Tengah,Beras Medium II,2173.0,,,exact,partial_supply,True,supply_only,0.0003565114557676098,
2025,Riau,Beras Medium II,133187.0,,,exact,partial_supply,True,supply_only,0.02209329099129331,
2025,Sulawesi Barat,Beras Medium II,221738.0,,,exact,partial_supply,True,supply_only,0.03678495420782235,
2025,Sulawesi Selatan,Beras Medium II,3136929.0,,,exact,partial_supply,True,supply_only,0.5204497844622127,
2025,Sulawesi Tengah,Beras Medium II,543107.0,,,exact,partial_supply,True,supply_only,0.0901038903715328,
2025,Sulawesi Tenggara,Beras Medium II,390981.0,,,exact,partial_supply,True,supply_only,0.06486437914661497,
2025,Sulawesi Utara,Beras Medium II,148975.0,,,exact,partial_supply,True,supply_only,0.024712707811685632,
2025,Sumatera Barat,Beras Medium II,800613.0,,,exact,partial_supply,True,supply_only,0.13282719590433906,
2025,Sumatera Selatan,Beras Medium II,2082836.0,,,exact,partial_supply,True,supply_only,0.3455632292013941,
2025,Sumatera Utara,Beras Medium II,1578968.0,,,exact,partial_supply,True,supply_only,0.26196554016811324,
2018,Aceh,Beras Premium,,580040.6,,exact,partial_demand,False,demand_only,,0.1073444519414942
2018,Bali,Beras Premium,,537586.65,,exact,partial_demand,False,demand_only,,0.098915195011329
2018,Banten,Beras Premium,,1268784.88,,exact,partial_demand,False,demand_only,,0.2440950368765037
2018,Bengkulu,Beras Premium,,220855.4,,exact,partial_demand,False,demand_only,,0.03602801763296044
2018,DI Yogyakarta,Beras Premium,,334284.60000000003,,exact,partial_demand,False,demand_only,,0.058549452509646736
2018,DKI Jakarta,Beras Premium,,1013342.2000000001,,exact,partial_demand,False,demand_only,,0.19337674139045416
2018,Gorontalo,Beras Premium,,134033.38,,exact,partial_demand,False,demand_only,,0.01878945411234711
2018,Jambi,Beras Premium,,347078.85,,exact,partial_demand,False,demand_only,,0.06108975842885486
2018,Jawa Barat,Beras Premium,,5075900.0,,exact,partial_demand,False,demand_only,,1.0
2018,Jawa Tengah,Beras Premium,,3425757.44,,exact,partial_demand,False,demand_only,,0.6723632168587244
2018,Jawa Timur,Beras Premium,,3775410.2100000004,,exact,partial_demand,False,demand_only,,0.7417869815419627
2018,Kalimantan Barat,Beras Premium,,539121.0,,exact,partial_demand,False,demand_only,,0.09921984111306509
2018,Kalimantan Selatan,Beras Premium,,420224.76,,exact,partial_demand,False,demand_only,,0.07561292220468116
2018,Kalimantan Tengah,Beras Premium,,258326.0,,exact,partial_demand,False,demand_only,,0.04346782746755649
2018,Kalimantan Timur,Beras Premium,,483519.08,,exact,partial_demand,False,demand_only,,0.08818004694808182
2018,Kalimantan Utara,Beras Premium,,64823.1,,exact,partial_demand,False,demand_only,,0.00504771200522458
2018,Kepulauan Bangka Belitung,Beras Premium,,138331.36,,exact,partial_demand,False,demand_only,,0.019642820588274826
2018,Kepulauan Riau,Beras Premium,,197444.2,,exact,partial_demand,False,demand_only,,0.03137970999978418
2018,Lampung,Beras Premium,,853251.84,,exact,partial_demand,False,demand_only,,0.16159070554496408
2018,Maluku,Beras Premium,,158830.36,,exact,partial_demand,False,demand_only,,0.0237129091857188
2018,Maluku Utara,Beras Premium,,148233.02,,exact,partial_demand,False,demand_only,,0.0216088010488713
2018,Nusa Tenggara Barat,Beras Premium,,687732.0,,exact,partial_demand,False,demand_only,,0.12872664322803393
2018,Nusa Tenggara Timur,Beras Premium,,650636.5800000001,,exact,partial_demand,False,demand_only,,0.12136132560476476
2018,Papua,Beras Premium,,65489.59999999999,,exact,partial_demand,False,demand_only,,0.005180045975183913
2018,Papua Barat,Beras Premium,,50886.159999999996,,exact,partial_demand,False,demand_only,,0.002280524309373034
2018,Riau,Beras Premium,,608921.28,,exact,partial_demand,False,demand_only,,0.11307872806981403
2018,Sulawesi Barat,Beras Premium,,175562.03,,exact,partial_demand,False,demand_only,,0.02703499217919143
2018,Sulawesi Selatan,Beras Premium,,1022295.3900000001,,exact,partial_demand,False,demand_only,,0.1951544025704995
2018,Sulawesi Tengah,Beras Premium,,351589.54,,exact,partial_demand,False,demand_only,,0.06198535860133179
2018,Sulawesi Tenggara,Beras Premium,,300122.86,,exact,partial_demand,False,demand_only,,0.051766618788838606
2018,Sulawesi Utara,Beras Premium,,295816.18,,exact,partial_demand,False,demand_only,,0.05091152492275538
2018,Sumatera Barat,Beras Premium,,606215.75,,exact,partial_demand,False,demand_only,,0.11254154348505171
2018,Sumatera Selatan,Beras Premium,,833029.0499999999,,exact,partial_demand,False,demand_only,,0.15757545860669858
2018,Sumatera Utara,Beras Premium,,1632251.72,,exact,partial_demand,False,demand_only,,0.31626159334428233
2019,Aceh,Beras Premium,,567663.4,,exact,partial_demand,False,demand_only,,0.10488695154692454
2019,Bali,Beras Premium,,531340.83,,exact,partial_demand,False,demand_only,,0.09767508374913632
2019,Banten,Beras Premium,,1243710.08,,exact,partial_demand,False,demand_only,,0.23911642047749948
2019,Bengkulu,Beras Premium,,216365.6,,exact,partial_demand,False,demand_only,,0.03513656518236266
2019,DI Yogyakarta,Beras Premium,,315377.10000000003,,exact,partial_demand,False,demand_only,,0.05479535718030521
2019,DKI Jakarta,Beras Premium,,1005867.6,,exact,partial_demand,False,demand_only,,0.19189265513110224
2019,Gorontalo,Beras Premium,,134157.6,,exact,partial_demand,False,demand_only,,0.018814118066958287
2019,Jambi,Beras Premium,,337280.75,,exact,partial_demand,False,demand_only,,0.05914433986762672
2019,Jawa Barat,Beras Premium,,4908395.3,,exact,partial_demand,False,demand_only,,0.9667418425538673
2019,Jawa Tengah,Beras Premium,,3391346.93,,exact,partial_demand,False,demand_only,,0.6655309897069983
2019,Jawa Timur,Beras Premium,,3699649.4700000007,,exact,partial_demand,False,demand_only,,0.7267446417201218
2019,Kalimantan Barat,Beras Premium,,539697.6,,exact,partial_demand,False,demand_only,,0.09933432538475083
2019,Kalimantan Selatan,Beras Premium,,415469.13,,exact,partial_demand,False,demand_only,,0.07466868905005594
2019,Kalimantan Tengah,Beras Premium,,251213.5,,exact,partial_demand,False,demand_only,,0.042055636377780384
2019,Kalimantan Timur,Beras Premium,,471143.04000000004,,exact,partial_demand,False,demand_only,,0.08572277687219956
2019,Kalimantan Utara,Beras Premium,,64898.03999999999,,exact,partial_demand,False,demand_only,,0.00506259138663306
2019,Kepulauan Bangka Belitung,Beras Premium,,136315.32,,exact,partial_demand,False,demand_only,,0.019242534651595432
2019,Kepulauan Riau,Beras Premium,,192574.5,,exact,partial_demand,False,demand_only,,0.030412828179062535
2019,Lampung,Beras Premium,,844681.23,,exact,partial_demand,False,demand_only,,0.15988900585063073
2019,Maluku,Beras Premium,,164150.97999999998,,exact,partial_demand,False,demand_only,,0.024769321439649838
2019,Maluku Utara,Beras Premium,,111140.42,,exact,partial_demand,False,demand_only,,0.014244043338273204
2019,Nusa Tenggara Barat,Beras Premium,,695755.54,,exact,partial_demand,False,demand_only,,0.13031972184968063
2019,Nusa Tenggara Timur,Beras Premium,,633983.04,,exact,partial_demand,False,demand_only,,0.11805475536909095
2019,Papua,Beras Premium,,63664.47999999999,,exact,partial_demand,False,demand_only,,0.004817667317641255
2019,Papua Barat,Beras Premium,,50651.12,,exact,partial_demand,False,demand_only,,0.0022338569780913516
2019,Riau,Beras Premium,,606196.7999999999,,exact,partial_demand,False,demand_only,,0.11253778095132218
2019,Sulawesi Barat,Beras Premium,,175714.56,,exact,partial_demand,False,demand_only,,0.02706527710107875
2019,Sulawesi Selatan,Beras Premium,,994562.4,,exact,partial_demand,False,demand_only,,0.189648000971786
2019,Sulawesi Tengah,Beras Premium,,337071.48,,exact,partial_demand,False,demand_only,,0.059102789185116
2019,Sulawesi Tenggara,Beras Premium,,293314.77999999997,,exact,partial_demand,False,demand_only,,0.05041487047045788
2019,Sulawesi Utara,Beras Premium,,288196.26,,exact,partial_demand,False,demand_only,,0.04939858529128871
2019,Sumatera Barat,Beras Premium,,592612.86,,exact,partial_demand,False,demand_only,,0.1098406816146539
2019,Sumatera Selatan,Beras Premium,,828564.7999999999,,exact,partial_demand,False,demand_only,,0.15668907912374141
2019,Sumatera Utara,Beras Premium,,1581737.16,,exact,partial_demand,False,demand_only,,0.3062318975220032
2020,Aceh,Beras Premium,,568226.0,,exact,partial_demand,False,demand_only,,0.10499865611031406
2020,Bali,Beras Premium,,521525.97000000003,,exact,partial_demand,False,demand_only,,0.09572633747997643
2020,Banten,Beras Premium,,1262516.18,,exact,partial_demand,False,demand_only,,0.24285038277675264
2020,Bengkulu,Beras Premium,,212731.0,,exact,partial_demand,False,demand_only,,0.034414913198545415
2020,DI Yogyakarta,Beras Premium,,310839.3,,exact,partial_demand,False,demand_only,,0.05389437430126323
2020,DKI Jakarta,Beras Premium,,995189.6,,exact,partial_demand,False,demand_only,,0.18977253190345666
2020,Gorontalo,Beras Premium,,134157.6,,exact,partial_demand,False,demand_only,,0.018814118066958287
2020,Jambi,Beras Premium,,339165.0,,exact,partial_demand,False,demand_only,,0.05951845882170905
2020,Jawa Barat,Beras Premium,,4938850.7,,exact,partial_demand,False,demand_only,,0.9727887802713461
2020,Jawa Tengah,Beras Premium,,3379876.7600000002,,exact,partial_demand,False,demand_only,,0.663253580656423
2020,Jawa Timur,Beras Premium,,3649142.3100000005,,exact,partial_demand,False,demand_only,,0.7167164151722277
2020,Kalimantan Barat,Beras Premium,,531625.2000000001,,exact,partial_demand,False,demand_only,,0.09773154558115035
2020,Kalimantan Selatan,Beras Premium,,412010.49,,exact,partial_demand,False,demand_only,,0.07398197402851031
2020,Kalimantan Tengah,Beras Premium,,252920.50000000003,,exact,partial_demand,False,demand_only,,0.04239456223932665
2020,Kalimantan Timur,Beras Premium,,482665.56,,exact,partial_demand,False,demand_only,,0.08801058004629683
2020,Kalimantan Utara,Beras Premium,,63024.53999999999,,exact,partial_demand,False,demand_only,,0.004690606851421035
2020,Kepulauan Bangka Belitung,Beras Premium,,132438.32,,exact,partial_demand,False,demand_only,,0.018472754004135054
2020,Kepulauan Riau,Beras Premium,,180178.90000000002,,exact,partial_demand,False,demand_only,,0.027951674453589273
2020,Lampung,Beras Premium,,841824.36,,exact,partial_demand,False,demand_only,,0.15932177261918629
2020,Maluku,Beras Premium,,161589.19999999998,,exact,partial_demand,False,demand_only,,0.02426067850257193
2020,Maluku Utara,Beras Premium,,112239.46,,exact,partial_demand,False,demand_only,,0.014462258381550186
2020,Nusa Tenggara Barat,Beras Premium,,665380.71,,exact,partial_demand,False,demand_only,,0.1242887813534467
2020,Papua,Beras Premium,,65596.95999999999,,exact,partial_demand,False,demand_only,,0.00520136236680407
2020,Papua Barat,Beras Premium,,51121.200000000004,,exact,partial_demand,False,demand_only,,0.002327191640654719
2020,Riau,Beras Premium,,597342.24,,exact,partial_demand,False,demand_only,,0.11077970281622372
2020,Sulawesi Barat,Beras Premium,,170681.07,,exact,partial_demand,False,demand_only,,0.026065874678797264
2020,Sulawesi Selatan,Beras Premium,,984999.3,,exact,partial_demand,False,demand_only,,0.18774924179981584
2020,Sulawesi Tengah,Beras Premium,,340543.19,,exact,partial_demand,False,demand_only,,0.05979209926290674
2020,Sulawesi Tenggara,Beras Premium,,290194.41,,exact,partial_demand,False,demand_only,,0.04979531915786672
2020,Sulawesi Utara,Beras Premium,,289012.68,,exact,partial_demand,False,demand_only,,0.04956068596608871
2020,Sumatera Barat,Beras Premium,,579009.9700000001,,exact,partial_demand,False,demand_only,,0.10713981974425613
2020,Sumatera Selatan,Beras Premium,,821422.0,,exact,partial_demand,False,demand_only,,0.15527087195100994
2020,Sumatera Utara,Beras Premium,,1551744.14,,exact,partial_demand,False,demand_only,,0.300276765627525
2021,Aceh,Beras Premium,,579478.0,,exact,partial_demand,False,demand_only,,0.10723274737810466
2021,Bali,Beras Premium,,493865.91000000003,,exact,partial_demand,False,demand_only,,0.09023441617598033
2021,Banten,Beras Premium,,1267531.14,,exact,partial_demand,False,demand_only,,0.2438461060565535
2021,Bengkulu,Beras Premium,,213372.4,,exact,partial_demand,False,demand_only,,0.034542263548630804
2021,DI Yogyakarta,Beras Premium,,307814.10000000003,,exact,partial_demand,False,demand_only,,0.0532937190485686
2021,DKI Jakarta,Beras Premium,,1000528.6,,exact,partial_demand,False,demand_only,,0.19083259351727944
2021,Gorontalo,Beras Premium,,127822.38,,exact,partial_demand,False,demand_only,,0.01755625638178833
2021,Jambi,Beras Premium,,338034.45,,exact,partial_demand,False,demand_only,,0.05929398744925966
2021,Jawa Barat,Beras Premium,,4903319.399999999,,exact,partial_demand,False,demand_only,,0.9657340196009541
2021,Jawa Tengah,Beras Premium,,3483108.29,,exact,partial_demand,False,demand_only,,0.6837502621116011
2021,Jawa Timur,Beras Premium,,3712276.2600000002,,exact,partial_demand,False,demand_only,,0.7292516983570951
2021,Kalimantan Barat,Beras Premium,,539121.0,,exact,partial_demand,False,demand_only,,0.09921984111306509
2021,Kalimantan Selatan,Beras Premium,,415469.13,,exact,partial_demand,False,demand_only,,0.07466868905005594
2021,Kalimantan Tengah,Beras Premium,,258610.50000000003,,exact,partial_demand,False,demand_only,,0.04352431511114753
2021,Kalimantan Timur,Beras Premium,,477971.20000000007,,exact,partial_demand,False,demand_only,,0.08707851208647943
2021,Kalimantan Utara,Beras Premium,,64673.219999999994,,exact,partial_demand,False,demand_only,,0.005017953242407617
2021,Kepulauan Bangka Belitung,Beras Premium,,135229.76,,exact,partial_demand,False,demand_only,,0.01902699607030653
2021,Kepulauan Riau,Beras Premium,,174423.8,,exact,partial_demand,False,demand_only,,0.02680899593819096
2021,Lampung,Beras Premium,,867536.19,,exact,partial_demand,False,demand_only,,0.1644268717021863
2021,Maluku,Beras Premium,,164742.15999999997,,exact,partial_demand,False,demand_only,,0.024886700578975508
2021,Maluku Utara,Beras Premium,,118146.8,,exact,partial_demand,False,demand_only,,0.015635164239163956
2021,Nusa Tenggara Barat,Beras Premium,,680854.68,,exact,partial_demand,False,demand_only,,0.12736114726662248
2021,Nusa Tenggara Timur,Beras Premium,,643171.2000000001,,exact,partial_demand,False,demand_only,,0.1198790699818765
2021,Papua,Beras Premium,,64415.99999999999,,exact,partial_demand,False,demand_only,,0.00496688205898235
2021,Papua Barat,Beras Premium,,49123.36,,exact,partial_demand,False,demand_only,,0.001930519324760408
2021,Riau,Beras Premium,,602110.0800000001,,exact,partial_demand,False,demand_only,,0.11172636027358446
2021,Sulawesi Barat,Beras Premium,,170986.12999999998,,exact,partial_demand,False,demand_only,,0.026126444522571887
2021,Sulawesi Selatan,Beras Premium,,1006038.1200000001,,exact,partial_demand,False,demand_only,,0.19192651197815022
2021,Sulawesi Tengah,Beras Premium,,335177.82,,exact,partial_demand,False,demand_only,,0.05872680186995743
2021,Sulawesi Tenggara,Beras Premium,,286790.36999999994,,exact,partial_demand,False,demand_only,,0.04911944499867635
2021,Sulawesi Utara,Beras Premium,,276766.38,,exact,partial_demand,False,demand_only,,0.047129175844088704
2021,Sumatera Barat,Beras Premium,,608581.4700000001,,exact,partial_demand,False,demand_only,,0.113011258592947
2021,Sumatera Selatan,Beras Premium,,841957.5499999999,,exact,partial_demand,False,demand_only,,0.15934821757261294
2021,Sumatera Utara,Beras Premium,,1581737.16,,exact,partial_demand,False,demand_only,,0.3062318975220032
2022,Aceh,Beras Premium,869572.0,555848.7999999999,313723.20000000007,exact,high,True,full,0.14426831349475167,0.10254115571574439
2022,Bali,Beras Premium,383829.16,499219.47000000003,-115390.31000000006,exact,high,True,full,0.06367780390005083,0.09129736868643118
2022,Banten,Beras Premium,1018653.08,1266277.4,-247624.31999999995,exact,high,True,full,0.16900263630665016,0.24359717523660326
2022,Bengkulu,Beras Premium,162197.49,210593.0,-48395.51000000001,exact,high,True,full,0.02690647603523955,0.033990412031594086
2022,DI Yogyakarta,Beras Premium,319059.52,304788.89999999997,14270.620000000054,exact,high,True,full,0.052931750918878084,0.05269306379587394
2022,DKI Jakarta,Beras Premium,1378.0,954613.2000000001,-953235.2000000001,exact,high,True,full,0.00022461150819908323,0.18171606363840348
2022,Gorontalo,Beras Premium,134082.02,127325.5,6756.5199999999895,exact,high,True,full,0.02224178544547291,0.017457600563343625
2022,Jambi,Beras Premium,160667.47,332004.85,-171337.37999999998,exact,high,True,full,0.026652627534888864,0.05809680679619617
2022,Jawa Barat,Beras Premium,5447806.31,4806877.3,640929.0099999998,exact,high,True,full,0.9038517920424611,0.9465853834956051
2022,Jawa Tengah,Beras Premium,5380509.51,3444874.39,1935635.1199999996,exact,high,True,full,0.8926864531851912,0.6761588986096833
2022,Jawa Timur,Beras Premium,5500801.88,3716485.19,1784316.69,exact,high,True,full,0.912644386890718,0.730087383902753
2022,Kalimantan Barat,Beras Premium,432586.93,539121.0,-106534.07,exact,high,True,full,0.07176729736741973,0.09921984111306509
2022,Kalimantan Selatan,Beras Premium,484832.09,404660.88,80171.21000000002,exact,high,True,full,0.08043539027900373,0.07252270460772588
2022,Kalimantan Tengah,Beras Premium,204291.82,260886.5,-56594.67999999999,exact,high,True,full,0.03389042562005999,0.04397621625987588
2022,Kalimantan Timur,Beras Premium,139266.1,476690.92000000004,-337424.82000000007,exact,high,True,full,0.023101885923700643,0.08682431173380195
2022,Kalimantan Utara,Beras Premium,18101.49,62499.96,-44398.47,exact,high,True,full,0.0029992372367057215,0.004586451181561669
2022,Kepulauan Bangka Belitung,Beras Premium,36408.55,132128.16,-95719.61,exact,high,True,full,0.006036596046937004,0.018411171552338224
2022,Kepulauan Riau,Beras Premium,290.07,180842.95,-180552.88,exact,high,True,full,4.411099252835741e-05,0.028083521974596765
2022,Lampung,Beras Premium,1545296.21,858013.2899999999,687282.92,exact,high,True,full,0.2563789900605177,0.16253609426403814
2022,Maluku,Beras Premium,51857.42,170062.78,-118205.36,exact,high,True,full,0.008599747170198615,0.02594311283290655
2022,Maluku Utara,Beras Premium,13702.55,118696.32,-104993.77,exact,high,True,full,0.0022694008148728987,0.01574427176080245
2022,Nusa Tenggara Barat,Beras Premium,827524.88,680854.68,146670.19999999995,exact,high,True,full,0.1372921966099623,0.12736114726662248
2022,Nusa Tenggara Timur,Beras Premium,442841.89,641448.42,-198606.53000000003,exact,high,True,full,0.0734687170986365,0.1195370109919792
2022,Papua,Beras Premium,110739.23,63771.84,46967.39,exact,high,True,full,0.018368939184965835,0.0048389837092614124
2022,Papua Barat,Beras Premium,14398.76,47419.32000000001,-33020.560000000005,exact,high,True,full,0.0023849103274473436,0.0015921811729682032
2022,Riau,Beras Premium,122561.42,585082.0800000001,-462520.6600000001,exact,high,True,full,0.020330380997727042,0.10834544078301048
2022,Sulawesi Barat,Beras Premium,203031.6,171138.66,31892.940000000002,exact,high,True,full,0.033681340145940736,0.02615672944445921
2022,Sulawesi Selatan,Beras Premium,3075859.99,989780.8500000001,2086079.1400000001,exact,high,True,full,0.5103177099753425,0.18869862138580093
2022,Sulawesi Tengah,Beras Premium,439408.72,332021.72,107387.0,exact,high,True,full,0.07289911339675746,0.058100156344693114
2022,Sulawesi Tenggara,Beras Premium,275055.53,284521.00999999995,-9465.479999999923,exact,high,True,full,0.04563096604616618,0.04866886222588278
2022,Sulawesi Utara,Beras Premium,136960.27,284386.3,-147426.03,exact,high,True,full,0.02271932132483028,0.04864211547555537
2022,Sumatera Barat,Beras Premium,795306.36,589655.7100000001,205650.6499999999,exact,high,True,full,0.1319467612656409,0.10925353772978484
2022,Sumatera Selatan,Beras Premium,1593597.7,850886.0499999999,742711.65,exact,high,True,full,0.26439278125357646,0.1611209765385273
2022,Sumatera Utara,Beras Premium,1198045.75,1569108.52,-371062.77,exact,high,True,full,0.19876601211442121,0.30372447356643345
2023,Aceh,Beras Premium,808955.47,560349.6,248605.87,exact,high,True,full,0.1342113108170334,0.10343479222286064
2023,Bali,Beras Premium,379869.53,520187.58,-140318.05,exact,high,True,full,0.06302085422786119,0.09546059935236371
2023,Banten,Beras Premium,960504.4,1247471.3,-286966.9,exact,high,True,full,0.15935507927120485,0.2398632129373501
2023,Bengkulu,Beras Premium,165120.08,211020.6,-45900.52000000002,exact,high,True,full,0.027391368447521686,0.03407531226498434
2023,DI Yogyakarta,Beras Premium,303390.05,306301.5,-2911.4500000000116,exact,high,True,full,0.05033199963406475,0.05299339142222127
2023,DKI Jakarta,Beras Premium,1576.37,959952.2000000001,-958375.8300000001,exact,high,True,full,0.0002575234485753959,0.18277612525222625
2023,Gorontalo,Beras Premium,140390.0,135275.58000000002,5114.419999999984,exact,high,True,full,0.02328835428982928,0.01903609365845887
2023,Jambi,Beras Premium,159624.9,327859.5,-168234.6,exact,high,True,full,0.026479652782264308,0.057273745097215036
2023,Jawa Barat,Beras Premium,5278209.2,4786573.7,491635.5,exact,high,True,full,0.8757136160465196,0.9425540916839527
2023,Jawa Tengah,Beras Premium,5223899.08,3387523.54,1836375.54,exact,high,True,full,0.8667029217315002,0.6647718533568066
2023,Jawa Timur,Beras Premium,5607131.53,3716485.19,1890646.3400000003,exact,high,True,full,0.9302857394189945,0.730087383902753
2023,Kalimantan Barat,Beras Premium,414286.15,542004.0,-127717.84999999998,exact,high,True,full,0.0687309804838183,0.09979226247149384
2023,Kalimantan Selatan,Beras Premium,518040.84,403796.22000000003,114244.62,exact,high,True,full,0.08594511654795506,0.07235102585233948
2023,Kalimantan Tengah,Beras Premium,196487.84,262309.0,-65821.16,exact,high,True,full,0.03259565259763757,0.0442586544778311
2023,Kalimantan Timur,Beras Premium,132022.44,353784.04000000004,-221761.60000000003,exact,high,True,full,0.021900076647972045,0.0624210778767643
